Data e Hora,pm25,pm25_missing_flag,trend_7d_ma,seasonal_hourly,remainder
2018-03-07 06:30:00,1.0,0.0,3.880952380952381,-0.929135010277158,-1.951817370675223
2018-03-07 07:30:00,2.0,0.0,3.863095238095238,-0.9640843176101713,-0.8990109204850668
2018-03-07 08:30:00,1.0,0.0,3.8452380952380953,-0.8879431546854667,-1.9572949405526288
2018-03-07 09:30:00,1.0,0.0,3.8333333333333335,-0.8104635665936863,-2.022869766739647
2018-03-07 10:30:00,3.0,0.0,3.8392857142857144,-1.1546371996857847,0.3153514854000703
2018-03-07 11:30:00,6.0,0.0,3.9166666666666665,-1.3282434509523995,3.411576784285733
2018-03-07 12:30:00,5.0,0.0,3.8988095238095237,-1.3477442836543827,2.448934759844859
2018-03-07 13:30:00,4.888888888888889,1.0,3.8988095238095237,-1.4354261401949724,2.425505505274338
2018-03-07 14:30:00,4.777777777777778,1.0,3.8988095238095237,-1.3159857343480807,2.1949539883163345
2018-03-07 15:30:00,4.666666666666667,1.0,3.875,-0.9225991937340625,1.7142658604007295
2018-03-07 16:30:00,4.555555555555555,1.0,3.8392857142857144,0.1560085342170231,0.5602613070528178
2018-03-07 17:30:00,4.444444444444445,1.0,3.8095238095238093,1.9967324689050554,-1.36181183398442
2018-03-07 18:30:00,4.333333333333333,1.0,3.7976190476190474,2.719050407759664,-2.1833361220453784
2018-03-07 19:30:00,4.222222222222222,1.0,3.7976190476190474,2.706992058473023,-2.282388883869848
2018-03-07 20:30:00,4.111111111111111,1.0,3.794642857142857,2.950901682372879,-2.6344334284046256
2018-03-07 21:30:00,4.0,0.0,3.7886904761904763,2.5224646853360935,-2.3111551615265697
2018-03-07 22:30:00,36.0,0.0,3.7886904761904763,1.9262850003971579,30.285024523412368
2018-03-07 23:30:00,6.0,0.0,3.787840136054422,0.7839767835227864,1.4281830804227915
2018-03-08 00:30:00,6.0,0.0,3.786883503401361,-0.1290378330623101,2.342154329660949
2018-03-08 01:30:00,4.0,0.0,3.7858205782312924,-0.35640156625804204,0.5705809880267496
2018-03-08 02:30:00,2.5,1.0,3.7846513605442182,-0.705891962854214,-0.5787593976900043
2018-03-08 03:30:00,1.0,0.0,3.7833758503401365,-1.0822305672621522,-1.7011452830779843
2018-03-08 04:30:00,4.0,0.0,3.7819940476190474,-1.2137506553129318,1.4317566076938844
2018-03-08 05:30:00,2.0,0.0,3.7805059523809526,-1.1597164252356007,-0.6207895271453518
2018-03-08 06:30:00,1.6666666666666667,1.0,3.767857142857143,-0.929135010277158,-1.1720554659133184
2018-03-08 07:30:00,1.3333333333333335,1.0,3.761904761904762,-0.9640843176101713,-1.4644871109612572
2018-03-08 08:30:00,1.0,0.0,3.7797619047619047,-0.8879431546854667,-1.891818750076438
2018-03-08 09:30:00,2.0,0.0,3.7916666666666665,-0.8104635665936863,-0.9812031000729802
2018-03-08 10:30:00,1.0,0.0,3.7976190476190474,-1.1546371996857847,-1.6429818479332627
2018-03-08 11:30:00,1.2,1.0,3.8095238095238093,-1.3282434509523995,-1.2812803585714096
2018-03-08 12:30:00,1.4,1.0,3.8035714285714284,-1.3477442836543827,-1.0558271449170458
2018-03-08 13:30:00,1.6,1.0,3.8214285714285716,-1.4354261401949724,-0.7860024312335991
2018-03-08 14:30:00,1.8,1.0,3.8452380952380953,-1.3159857343480807,-0.7292523608900143
2018-03-08 15:30:00,2.0,0.0,3.865873015873016,-0.9225991937340625,-0.9432738221389534
2018-03-08 16:30:00,2.0,0.0,3.8833333333333337,0.1560085342170231,-2.0393418675503567
2018-03-08 17:30:00,5.0,0.0,3.8976190476190475,1.9967324689050554,-0.8943515165241029
2018-03-08 18:30:00,4.0,0.0,3.9107142857142856,2.719050407759664,-2.6297646934739496
2018-03-08 19:30:00,2.0,0.0,3.9166666666666665,2.706992058473023,-4.6236587251396895
2018-03-08 20:30:00,2.0,0.0,3.9226190476190474,2.950901682372879,-4.8735207299919265
